id_str,full_text,created_at,favourites_count,statuses_count,followers_count,retweeted,retweet_count,retweeted_text,location,hashtags,user_mentions,symbols,urls
1097168941087158274,@NewsX Tank U s alwys claimed as part of . NoBestWay 2 it dan gvng 1 Seat2Genuine rprstve. @BJP4India @INCIndia shld sersly luk 2 it @WIONews @TimesNo @republic @narendramodi @arunjaitley @RahulGandhi,Sun Feb 17 16:20:34 +0000 2019,688,766,139,False,0,,Bengaluru India,7,9,0,0
1097089262120566784,: poll :Punjab congress election committee to send shortlisted candidates .. via @Babushahikhabar,Sun Feb 17 11:03:57 +0000 2019,6,5716,745,False,0,,India,1,1,0,2
1097089134273937409,: Polls : Punjab congress election committee to send shortlisted candidates .. via @Babushahikhabar,Sun Feb 17 11:03:27 +0000 2019,29,13895,4414,False,0,,Chandigarh India,1,1,0,2
1097086048121704448,": leader said that he'll extend support to JD(S) Supremo @H_D_Devegowda if he, instead of his grandson , contests from in polls.",Sun Feb 17 10:51:11 +0000 2019,50,52667,7976,False,0,,BENGALURU,6,1,0,0
1097021286805581825,"In , begins selection of candidates",Sun Feb 17 06:33:51 +0000 2019,67,242875,12550,False,0,,India,4,0,0,1
1096980189739794433,"""When the announcement of Rs 6,000 for was made in the , MPs were thumping their desks in the ... Is this a joke?"" said.",Sun Feb 17 03:50:32 +0000 2019,332,521869,1995539,False,2,,Mumbai India,5,0,0,1
1096967579950895104,@GabbbarSingh @RahulGandhi Some days Govt Finds Indian Engineers to be Flawless in nd Hype it At Floor of Govt Find Reliance better than HAL for Hypocricy at heights 👍🏽🤦🏽‍♂️🤷🏽‍♂️,Sun Feb 17 03:00:26 +0000 2019,16567,15052,968,False,0,,Unknown,3,2,0,0
1096960423381749760,"Must Watch, Jai Hind !!! @myogiadityanath @YogiOffice @PMOIndia @narendramodi @AmitShah @rajnathsingh @myogiadityanath @dgpup @BJP4UP @BJPLive @BJP4India @RahulGandhi @INCIndia @priyankagandhi",Sun Feb 17 02:32:00 +0000 2019,320,840,58,False,2,,Greater Noida India,8,14,0,0
1096797565838753792,RT @iammqh: Congress led by its chief @RahulGandhi protested in Parliament... As 16th ’s last session ends today. @rssurjewala @…,Sat Feb 16 15:44:51 +0000 2019,22709,309256,68399,False,16,Congress led by its chief @RahulGandhi protested in Parliament... As 16th ’s last session ends today. @rssurjewala @divyaspandana @priyankagandhi @priyankac19 @INCIndia,Unknown,1,3,0,0
1096787010554085376,RT @Burnol4congress: I pledge to bring back Modiji in LokSabha again in 3months with 300 plus seats!! RT if u pledge the same Lets do it!…,Sat Feb 16 15:02:55 +0000 2019,10612,27008,1446,False,570,I pledge to bring back Modiji in LokSabha again in 3months with 300 plus seats!! RT if u pledge the same Lets do it!!,Unknown,0,1,0,0
1096711921636564992,RT @TKrishna_Mishra: Keeps Promoting Leaders Who Keep Visiting Pakistan.Should Not Teach Congress Lessons In Upcoming …,Sat Feb 16 10:04:32 +0000 2019,401,427,13,False,1,Keeps Promoting Leaders Who Keep Visiting Pakistan.Should Not Teach Congress Lessons In Upcoming Elections? RT,Bijainagar,2,1,0,0
1096711497558958080,Keeps Promoting Leaders Who Keep Visiting Pakistan.Should Not Teach Congress Lessons In Upcoming Elections? RT,Sat Feb 16 10:02:51 +0000 2019,1179,3342,64,False,1,,Unknown,12,0,0,0
1096671775826591744,"@RahulGandhi:Block Your Leaders Engaging ,Else V Will Wipe Yr Party In Upcoming",Sat Feb 16 07:25:01 +0000 2019,1179,3342,64,False,0,,Unknown,14,1,0,0
1096660409464037378,@KirtiAzadMP @RahulGandhi @INCIndia Right decision. That’s where you belong. As a wasi I wanted your opportunism to come to fore so that we have the right person represent us in 17th Time for me to take a right decision of ‘Unfollowing’ you as I do not follow your new master @RahulGandhi too🙏,Sat Feb 16 06:39:51 +0000 2019,5895,5180,425,False,0,,Mumbai,2,4,0,0
1096643790222241792,Uneasy calm in Kerala Congress (Mani) as senior party leader ducks crucial meeting @INCKerala,Sat Feb 16 05:33:48 +0000 2019,78,4397,5767,False,0,,India,10,1,0,1
1096491952424374272,RT @WestBengal_BN: The (@INCWestBengal) leader on Wednesday attacked both the Prime Minister -…,Fri Feb 15 19:30:27 +0000 2019,5911,4480,1650,False,5,The (@INCWestBengal) leader on Wednesday attacked both the Prime Minister -led and Chief Minister -led over the case in the . | RT@WestBengal_BN @BengalNewz,Kolkata and Dhaka,3,2,0,0
1096470757138288640,"RT @thelogicalman2: In 2017, Journey for elections started from , Ended with govt in , , elect…",Fri Feb 15 18:06:14 +0000 2019,6027,9221,1453,False,49,"In 2017, Journey for elections started from , Ended with govt in , , election results! TODAY, Journey for begins in , It will end with government at the center.",Unknown,6,1,0,0
1096367997181149184,RT @EconomicTimes: The issue of alleged horse trading in echoed in on as the cited a purported audio…,Fri Feb 15 11:17:54 +0000 2019,795,2368,30,False,5,"The issue of alleged horse trading in echoed in on as the cited a purported audio clip of B S Yeddyurappa to accuse the of trying to lure ruling coalition MLAs, a charge firmly rejected by Sadananda Gowda.",Gokul Bengaluru,4,1,0,0
1099324234428493824,@divyaspandana FYI NaMo was doing photo shoot to promote tourism to Corbett Nat Park and climate change for National Geographic. What has @RahulGandhi ever done to promote India? That's the difference b'ween Namdaar and Kamdaar. @ShashiTharoor @ProfCong @INCIndia,Sat Feb 23 15:04:56 +0000 2019,4371,4997,113,False,0,,Northwood U.K.,1,5,0,0
1099235894286987270,RT @bsindia: turns to data to fight 543 distinct battles in 2019 LS polls @ArchisMohan …,Sat Feb 23 09:13:54 +0000 2019,78568,37230,405,False,8,turns to data to fight 543 distinct battles in 2019 LS polls @ArchisMohan,Bengaluru India,3,2,0,0
1098980484866924544,turns to data to fight 543 distinct battles in 2019 LS polls @ArchisMohan,Fri Feb 22 16:19:00 +0000 2019,134,225952,1729031,False,8,,India,3,1,0,1
1098624715088900098,: Chief Minister Arvind Kejriwal on Thursday attacked the Congress for allegedly trying to weaken the Aam Aadmi Party (AAP) in Delhi by not allying with it...,Thu Feb 21 16:45:18 +0000 2019,6,46278,16967,False,1,,Unknown,1,0,0,1
1098484986238377984,"Congress, DMK announce pre-poll alliance for Lok Sabha elections in TN",Thu Feb 21 07:30:04 +0000 2019,364,84922,56792,False,0,,N 161Flat No 101Thapar House,5,0,0,1
1098074798486446080,"As part of efforts to ramp up the party organisation in ahead of , President on Tuesday appointed six secretaries to assist party general secretaries and . Photo; IANS",Wed Feb 20 04:20:07 +0000 2019,2,113374,16379,False,0,,New Delhi,7,0,0,0
1097561206271799298,"Mahagathbandhan has no leader, no Ideology, claims Shah",Mon Feb 18 18:19:17 +0000 2019,62,56557,1157,False,0,,Unknown,10,0,0,1
1097430306725023744,"The will launch its campaign for the 2019 with a mega-rally in , a traditional party bastion, on March 1, an official said. Photo: Congress",Mon Feb 18 09:39:09 +0000 2019,2,113374,16379,False,0,,New Delhi,4,0,0,0
1096713585735159808,RT @TheCitizen_in: Priyanka Gandhi Vadra conquered countless hearts during her recent visit to Lucknow. But will this translate into votes…,Sat Feb 16 10:11:09 +0000 2019,9878,37925,33605,False,2,Priyanka Gandhi Vadra conquered countless hearts during her recent visit to Lucknow. But will this translate into votes in the coming elections? MEHRU JAFFER writes:,New Delhi India,0,1,0,0
1096646710762323968,Priyanka Gandhi Vadra conquered countless hearts during her recent visit to Lucknow. But will this translate into votes in the coming elections? MEHRU JAFFER writes:,Sat Feb 16 05:45:25 +0000 2019,9878,37925,33605,False,2,,New Delhi India,4,0,0,1
1099760854482878464,has anyone in family done this? is coming back to power will hit life time highs,Sun Feb 24 19:59:54 +0000 2019,187,36669,3078,False,0,,San Jose,6,0,0,0
1099760301778427904,""" crisis in "" And the only man who can solve this problem is the one ""who can invent a machine to covert potatoes into gold"" :",Sun Feb 24 19:57:43 +0000 2019,187,36669,3078,False,0,,San Jose,5,0,0,0
1099759850668515328,"these poor students who had the money to afford a international degree crying over lack of jobs is laughable. world is for s not for idiots , when was in power everyone in was a super rich",Sun Feb 24 19:55:55 +0000 2019,187,36669,3078,False,0,,San Jose,5,0,0,1
1099758779241881601,"PM 's Gandhigiri: Felicitates workers, washes their feet in has any leader from done this?",Sun Feb 24 19:51:40 +0000 2019,187,36669,3078,False,0,,San Jose,6,0,0,1
1099725225145462785,shd b our PM candidate... Her campaign shd not b limited in UP... She shd campaign thrgh out the country... For coming election,Sun Feb 24 17:38:20 +0000 2019,437,206,556,False,0,,karimganjassamindia,3,0,0,0
1099705684021530624,chief urges voters to vote for ally ' even if he is 'from,Sun Feb 24 16:20:41 +0000 2019,504,4152,392,False,0,,Mumbai,8,0,0,0
1099694307970142210,No tie-up with AAP in LS elections: Sheila Dikshit,Sun Feb 24 15:35:29 +0000 2019,62,56557,1157,False,0,,Unknown,11,0,0,1
1099682829787574274,Will Support Even a Candidate from Contesting on Ticket Says Congress Ally chief Keshav Maurya at a Rally in,Sun Feb 24 14:49:52 +0000 2019,51,43001,24688,False,0,,Mumbai India,6,0,0,1
1099665263912316929,@narendramodi @PMOIndia Whether we can expect our prime minister to join Bollywood after May' 2019?🤗 ெற்றிநாயகன்அமித்ஷா @INCIndia @RahulGandhi,Sun Feb 24 13:40:04 +0000 2019,8964,10545,92,False,1,,Kyoto (prev: Varanasi India),12,4,0,1
1099663342090612737,Ahead of @DefenceMinIndia Nirmala Sitharaman on Sunday appealed to the masses not punish the BJP government for not having built the Ram Temple in Ayodhya. @DeccanHerald @BJP4India @RahulGandhi @INCIndia @INCKarnataka Read more at:,Sun Feb 24 13:32:26 +0000 2019,1063,1200,801,False,1,,Bengaluru Karnataka,1,6,0,1
1099659680652165121,"Congress &amp; its allies mantra to win From ""90% Muslim votes"" to: You should vote for the hand () even if the candidate is from : Keshav Dev Maurya, Chief, Mahan Dal",Sun Feb 24 13:17:53 +0000 2019,0,3492,167,False,0,,Unknown,3,0,0,1
1099631430039228416,"@waglenikhil And beat @waglenikhil like anything. So @INCIndia if not for yourself, atleast do it for him🤣🤣🤣🤣",Sun Feb 24 11:25:37 +0000 2019,1116,943,147,False,0,,Unknown,3,3,0,0
1099626824080990209,@ShashiTharoor @INCIndia and @RahulGandhi 's contrived shows what they are: greedy for power even at the expense of IAF and national security. is a matter which require long and deep thinking and not cheap jibes against the PM,Sun Feb 24 11:07:19 +0000 2019,4371,4997,113,False,0,,Northwood U.K.,2,3,0,0
1099612433348358145,RT @Spick_Media: Congress President Rahul Gandhi seen as an attractive leader with 20% of support at . PM Emerges…,Sun Feb 24 10:10:08 +0000 2019,0,1411,6,False,8,Congress President Rahul Gandhi seen as an attractive leader with 20% of support at . PM Emerges as the second attractive leader with 16% of support. Karnataka CM grabs 14% of support.,Unknown,2,1,0,0
1099600461643112448,RT @maity580: @majorgauravarya @MajorPoonia @smitaprakash @rahulkanwal Please see this... …,Sun Feb 24 09:22:34 +0000 2019,0,2735,22,False,1,@majorgauravarya @MajorPoonia @smitaprakash @rahulkanwal Please see this...,Unknown,2,5,0,0
1099598015931867136,@ArvindKejriwal has perfected the art of staying in news through agitational politics &amp; confrontation with @narendramodi before He must complete with seasoned players like @MamataOfficial @Mayawati @RahulGandhi @_SoniaGandhi @yadavakhilesh @PawarSpeaks,Sun Feb 24 09:12:51 +0000 2019,87,379,33,False,0,,Unknown,1,8,0,1
1099578492809707520,"RT @khandre_shashi: @RahulGandhi &amp; @kcvenugopalmp ji better consider @dineshgrao letter for add 4 KPCC WP by doing change, active &amp; hard wo…",Sun Feb 24 07:55:16 +0000 2019,351,280,3,False,5,"@RahulGandhi &amp; @kcvenugopalmp ji better consider @dineshgrao letter for add 4 KPCC WP by doing change, active &amp; hard working @eshwar_khandre as @KPCCPresident and @dineshgrao as Working President Which will be more helpful for upcoming @publictvnews",Bidar India,0,4,0,0
1099540760729251840,"Really impressed by the way @RahulGandhi is communicating these days. These are the signs of a leader, don't confuse not a dictator but a leader.",Sun Feb 24 05:25:20 +0000 2019,3009,830,38,False,0,,Uttarakhand India,3,1,0,0
1099537184720412673,"By giving just clutches to the people, but not quality and affordable health and education facility to masses, @girirajsinghbjp we @RahulGandhi are only ensuring that India never becomes an inclusive, assertive and accountable nation.",Sun Feb 24 05:11:07 +0000 2019,14,86,19,False,0,,Unknown,1,2,0,0
1099535638888628224,I thanks to @RahulGandhi ji for doing Appointment of @DrHarsh_AICC in Manifesto Committe of @INCUttarPradesh @rajeevgowda @RanajitSpeaks,Sun Feb 24 05:04:59 +0000 2019,1392,11820,1144,False,0,,Raipur Chhattisgarh,1,5,0,0
1099506795574321152,Who do you wannna vote in 2019 election in tamilnadu? ்டியிட்டதிமுக ்டியிட்டமாங்கா ேல்முருகன் ாமதாஸ் ாமக_சில்ற ெய்வீர்களா ்பாடி,Sun Feb 24 03:10:22 +0000 2019,1414,2474,166,False,0,,Unknown,18,0,0,0
1099506775395581953,"@RahulGandhi &amp; @kcvenugopalmp ji better consider @dineshgrao letter for add 4 KPCC WP by doing change, active &amp; hard working @eshwar_khandre as @KPCCPresident and @dineshgrao as Working President Which will be more helpful for upcoming @publictvnews",Sun Feb 24 03:10:17 +0000 2019,2360,1533,217,False,5,,Karnataka,1,7,0,0
1099474561156866048,the party song for,Sun Feb 24 01:02:17 +0000 2019,187,36669,3078,False,0,,San Jose,3,0,0,1
1099474293803503616,i can say with head high in voted 4 who was strongest has elected unlike family who are always indulged in will repeat my pick for,Sun Feb 24 01:01:13 +0000 2019,187,36669,3078,False,0,,San Jose,9,0,0,1
1099473087123251202,"'s “A,B,C mentality — A for avoiding, B for burying and C for confusing”. : Read more at:",Sun Feb 24 00:56:25 +0000 2019,187,36669,3078,False,0,,San Jose,6,0,0,1
1099430854017769472,"gave our jacket, jets....on the hand under rule, they said there pockets are empty all money going to",Sat Feb 23 22:08:36 +0000 2019,187,36669,3078,False,0,,San Jose,7,0,0,1
1099414274538012672,"PM is jealous of my visit to ', says leader",Sat Feb 23 21:02:43 +0000 2019,187,36669,3078,False,0,,San Jose,5,0,0,1
1099413506468720640,leader Calls For PM ’s Ouster For Better Ties With,Sat Feb 23 20:59:40 +0000 2019,187,36669,3078,False,0,,San Jose,5,0,0,1
1099406655618351104,will get the of,Sat Feb 23 20:32:27 +0000 2019,187,36669,3078,False,0,,San Jose,6,0,0,0
1099402984033796098,: forms six committees in UP; Raj Babbar to chair election committee,Sat Feb 23 20:17:51 +0000 2019,118,290466,504279,False,0,,New Delhi India,2,0,0,1
1099385912084049921,"Ahead of 2019 , Congress Forms Six Committees in ; Raj Babbar to Chair Election Committee, Rajiv Shukla to Head Media &amp; Publicity",Sat Feb 23 19:10:01 +0000 2019,51,43001,24688,False,0,,Mumbai India,5,0,0,1
1099375538693525504,@sagarikaghose @capt_amarinder I've so many times expressed my views that I want to see him as our next @PMOIndia after instead of @narendramodi @RahulGandhi @priyankagandhi @MamataOfficial @Mayawati @ncbn @PawarSpeaks &amp; other aspirants if any @sardesairajdeep @sherryontopp @irvpaswan,Sat Feb 23 18:28:48 +0000 2019,42969,60549,741,False,0,,Kolkata India,1,13,0,0
1099372195279749123,RT @Spick_Media: led may have a landslide victory at in . - ( …,Sat Feb 23 18:15:31 +0000 2019,1448,11605,365,False,5,led may have a landslide victory at in . - ( ++ ) - 13 ( ++ ) - 05 ( ++ ) - 02 -,Unknown,6,1,0,0
1099370335776968704,@INCIndia is doing a great job in the opposition. May they remain there for years to come. @RahulGandhi,Sat Feb 23 18:08:08 +0000 2019,149,18,3,False,0,,New Delhi India,1,2,0,0
1099358508313505792,: Rahul Gandhi approves Congress committees for Uttar Pradesh @RahulGandhi @INCIndia @priyankac19 @priyankagandhi @JM_Scindia,Sat Feb 23 17:21:08 +0000 2019,1830,244123,116386,False,0,,Noida India,1,5,0,1
